wordCTK,colorCTK,corrAnsCTK,congruentCTK,wordPractice,colorPractice,corrAnsPractice,congruentPractice,word,color,corrAns,congruent,trials_CTK.thisRepN,trials_CTK.thisTrialN,trials_CTK.thisN,trials_CTK.thisIndex,trials_practice.thisRepN,trials_practice.thisTrialN,trials_practice.thisN,trials_practice.thisIndex,trials_test.thisRepN,trials_test.thisTrialN,trials_test.thisN,trials_test.thisIndex,thisRow.t,notes,instruction.started,instr_text.started,instr_image.started,instr_resp.started,instruction.stopped,instr_resp.keys,instr_resp.rt,instr_resp.duration,instr_color_to_key.started,instr_ctk.started,resp_ctk.started,instr_color_to_key.stopped,resp_ctk.keys,resp_ctk.rt,resp_ctk.duration,ITI.started,fixcross.started,fixcross.stopped,ITI.stopped,color_to_key_run.started,stimulus_CTK.started,keyResp_CTK.started,color_to_key_run.stopped,keyResp_CTK.keys,keyResp_CTK.corr,keyResp_CTK.rt,keyResp_CTK.duration,instr_practice.started,instr_practice_text.started,instr_practice_resp.started,instr_practice.stopped,instr_practice_resp.keys,instr_practice_resp.rt,instr_practice_resp.duration,practice_run.started,stimulus_practice.started,respPractice.started,practice_run.stopped,respPractice.keys,respPractice.corr,respPractice.rt,respPractice.duration,feedback.started,textFeedback.started,feedback.stopped,textFeedback.stopped,instr_test.started,instr_test_text.started,instr_test_resp.started,instr_test.stopped,instr_test_resp.keys,instr_test_resp.rt,instr_test_resp.duration,test_run.started,stimulus_test_run.started,keyResp_test_run.started,test_run.stopped,keyResp_test_run.keys,keyResp_test_run.corr,keyResp_test_run.rt,keyResp_test_run.duration,goodbye.started,textGoodbye.started,goodbye.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,,,,,,,blau,red,r,0,,,,,,,,,5,4,64,4,418.3514079999877,,,,,,,,,,,,,,,,,418.3372417000355,418.70138179999776,419.50132350006606,419.48538940004073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,419.485420800047,419.50132350006606,419.50132350006606,420.31911709997803,r,1,0.8046098999911919,None,,,,sub-864538,001,2024-03-11_18h11.51.015,stroop_test,2023.2.3,60.18317350039054,2024-03-11 18h11.58.407035 +0100,
,,,,,,,,blau,blue,b,1,,,,,,,,,5,5,65,5,420.33442359999754,,,,,,,,,,,,,,,,,420.3202742000576,421.53415149997454,422.33425299997907,422.3184359000297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,422.3184728999622,422.33425299997907,422.33425299997907,423.1851553999586,b,1,0.8365887999534607,None,,,,sub-864538,001,2024-03-11_18h11.51.015,stroop_test,2023.2.3,60.18317350039054,2024-03-11 18h11.58.407035 +0100,
,,,,,,,,gelb,yellow,g,1,,,,,,,,,5,6,66,11,423.2004267000593,,,,,,,,,,,,,,,,,423.18614750006236,423.30036250001285,424.10022909997497,424.0840636000503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,424.0840938000474,424.10022909997497,424.10022909997497,425.18437599996105,g,1,1.0700123000424355,None,,,,sub-864538,001,2024-03-11_18h11.51.015,stroop_test,2023.2.3,60.18317350039054,2024-03-11 18h11.58.407035 +0100,
,,,,,,,,gelb,yellow,g,1,,,,,,,,,5,7,67,10,425.2000389000168,,,,,,,,,,,,,,,,,425.1854579000501,425.2999349000165,426.09986690001097,426.0845049000345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,426.0845406000735,426.09986690001097,426.09986690001097,426.63427030004095,g,1,0.5187727999873459,None,,,,sub-864538,001,2024-03-11_18h11.51.015,stroop_test,2023.2.3,60.18317350039054,2024-03-11 18h11.58.407035 +0100,
,,,,,,,,rot,red,r,1,,,,,,,,,5,8,68,1,426.6498354000505,,,,,,,,,,,,,,,,,426.6355521000223,426.7497389999917,427.54939820000436,427.53377380000893,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,427.53380530001596,427.54939820000436,427.54939820000436,428.16739279998,r,1,0.601395900011994,None,,,,sub-864538,001,2024-03-11_18h11.51.015,stroop_test,2023.2.3,60.18317350039054,2024-03-11 18h11.58.407035 +0100,
,,,,,,,,rot,red,r,1,,,,,,,,,5,9,69,0,428.18281639995985,,,,,,,,,,,,,,,,,428.16853759996593,428.532389900065,429.3325854999712,429.31645579996984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,429.3164937000256,429.3325854999712,429.3325854999712,430.1003252000082,r,1,0.7576713999733329,None,,,,sub-864538,001,2024-03-11_18h11.51.015,stroop_test,2023.2.3,60.18317350039054,2024-03-11 18h11.58.407035 +0100,
,,,,,,,,rot,yellow,g,0,,,,,,,,,5,10,70,3,430.11548619996756,,,,,,,,,,,,,,,,,430.101558299968,430.9154505999759,431.7152883000672,431.69963160005864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,431.69966210005805,431.7152883000672,431.7152883000672,432.5331285999855,g,1,0.8047112000640482,None,,,,sub-864538,001,2024-03-11_18h11.51.015,stroop_test,2023.2.3,60.18317350039054,2024-03-11 18h11.58.407035 +0100,
,,,,,,,,blau,blue,b,1,,,,,,,,,5,11,71,6,432.54852479998954,,,,,,,,,,,,,,,,,432.5342984000454,432.89850540005136,433.6982115000719,433.68235819996335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,433.68238849996123,433.6982115000719,433.6982115000719,434.31580510002095,b,1,0.6067592999897897,None,,,,sub-864538,001,2024-03-11_18h11.51.015,stroop_test,2023.2.3,60.18317350039054,2024-03-11 18h11.58.407035 +0100,
,,,,,,,,gelb,yellow,g,1,,,,,,,,,6,0,72,11,434.3310073000612,,,,,,,,,,,,,,,,,434.3169445999665,435.13092779996805,435.93094710004516,435.91516299999785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,435.9151936999988,435.93094710004516,435.93094710004516,436.76541790005285,g,1,0.8291184999980032,None,,,,sub-864538,001,2024-03-11_18h11.51.015,stroop_test,2023.2.3,60.18317350039054,2024-03-11 18h11.58.407035 +0100,
,,,,,,,,gelb,blue,b,0,,,,,,,,,6,1,73,9,436.78094900003634,,,,,,,,,,,,,,,,,436.7665763000259,437.13058350002393,437.93079290003516,437.9148078999715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,437.91483929997776,437.93079290003516,437.93079290003516,438.93156469997484,b,1,0.9928033999167383,None,,,,sub-864538,001,2024-03-11_18h11.51.015,stroop_test,2023.2.3,60.18317350039054,2024-03-11 18h11.58.407035 +0100,
,,,,,,,,blau,yellow,g,0,,,,,,,,,6,2,74,7,438.946878900053,,,,,,,,,,,,,,,,,438.9328977999976,439.74681799998507,440.54681229998823,440.5308092000196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,440.53083880001213,440.54681229998823,440.54681229998823,441.5143735000165,g,1,0.9627227999735624,None,,,,sub-864538,001,2024-03-11_18h11.51.015,stroop_test,2023.2.3,60.18317350039054,2024-03-11 18h11.58.407035 +0100,
,,,,,,,,rot,red,r,1,,,,,,,,,6,3,75,0,441.52976239996497,,,,,,,,,,,,,,,,,441.5155075000366,441.6296835000394,442.42959239997435,442.4138753999723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,442.41390819998924,442.42959239997435,442.42959239997435,443.0640851999633,r,1,0.6240414000349119,None,,,,sub-864538,001,2024-03-11_18h11.51.015,stroop_test,2023.2.3,60.18317350039054,2024-03-11 18h11.58.407035 +0100,
,,,,,,,,blau,blue,b,1,,,,,,,,,6,4,76,6,443.07970959995873,,,,,,,,,,,,,,,,,443.0652596000582,443.87936849996913,444.67925809998997,444.6633331000339,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,444.663365000044,444.67925809998997,444.67925809998997,445.4138693000423,b,1,0.7280499000335112,None,,,,sub-864538,001,2024-03-11_18h11.51.015,stroop_test,2023.2.3,60.18317350039054,2024-03-11 18h11.58.407035 +0100,
,,,,,,,,rot,red,r,1,,,,,,,,,6,5,77,1,445.4290905999951,,,,,,,,,,,,,,,,,445.41501890006475,446.2288503999589,447.02871280000545,447.012788800057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,447.0128196000587,447.02871280000545,447.02871280000545,447.7132234000601,r,1,0.6792864999733865,None,,,,sub-864538,001,2024-03-11_18h11.51.015,stroop_test,2023.2.3,60.18317350039054,2024-03-11 18h11.58.407035 +0100,
,,,,,,,,rot,yellow,g,0,,,,,,,,,6,6,78,3,447.7284895000048,,,,,,,,,,,,,,,,,447.7143736999715,447.8285305000609,448.62832530005835,448.6124329000013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,448.61246670002583,448.62832530005835,448.62832530005835,449.56332630000543,g,1,0.9333950999425724,None,,,,sub-864538,001,2024-03-11_18h11.51.015,stroop_test,2023.2.3,60.18317350039054,2024-03-11 18h11.58.407035 +0100,
,,,,,,,,gelb,yellow,g,1,,,,,,,,,6,7,79,10,449.5779921000358,,,,,,,,,,,,,,,,,449.5651336000301,449.92806379997637,450.7280520000495,450.7121942000231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,450.71223559998907,450.7280520000495,450.7280520000495,451.31291620002594,g,1,0.5716078000841662,None,,,,sub-864538,001,2024-03-11_18h11.51.015,stroop_test,2023.2.3,60.18317350039054,2024-03-11 18h11.58.407035 +0100,
,,,,,,,,gelb,red,r,0,,,,,,,,,6,8,80,8,451.32777089998126,,,,,,,,,,,,,,,,,451.31398109998554,452.1276520000538,452.9275454999879,452.91173589997925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,452.91178920003586,452.9275454999879,452.9275454999879,454.02874280000106,r,1,1.0987464999780059,None,,,,sub-864538,001,2024-03-11_18h11.51.015,stroop_test,2023.2.3,60.18317350039054,2024-03-11 18h11.58.407035 +0100,
,,,,,,,,rot,blue,b,0,,,,,,,,,6,9,81,2,454.0438286999706,,,,,,,,,,,,,,,,,454.02989000000525,454.84387850004714,455.64361989998724,455.6275812999811,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,455.62761199998204,455.64361989998724,455.64361989998724,456.6279184999876,b,1,0.9724823000142351,None,,,,sub-864538,001,2024-03-11_18h11.51.015,stroop_test,2023.2.3,60.18317350039054,2024-03-11 18h11.58.407035 +0100,
,,,,,,,,blau,red,r,0,,,,,,,,,6,10,82,4,456.6432504999684,,,,,,,,,,,,,,,,,456.6292953999946,457.84308500005864,458.6429106000578,458.6271788000595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,458.6272227000445,458.6429106000578,458.6429106000578,459.8104479999747,r,1,1.1547755000647157,None,,,,sub-864538,001,2024-03-11_18h11.51.015,stroop_test,2023.2.3,60.18317350039054,2024-03-11 18h11.58.407035 +0100,
,,,,,,,,blau,blue,b,1,,,,,,,,,6,11,83,5,459.82609149999917,,,,,,,,,,,,,,,,,459.81163600005675,460.17584060004447,460.9757437000517,460.9599865999771,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,460.9600187999895,460.9757437000517,460.9757437000517,461.6438479999779,b,1,0.6505005999933928,None,,,,sub-864538,001,2024-03-11_18h11.51.015,stroop_test,2023.2.3,60.18317350039054,2024-03-11 18h11.58.407035 +0100,
,,,,,,,,blau,red,r,0,,,,,,,,,7,0,84,4,461.6589195000706,,,,,,,,,,,,,,,,,461.6450213000644,462.00883249996696,462.80885340005625,462.79328189999796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,462.7933163000271,462.80885340005625,462.80885340005625,463.8765254999744,r,1,1.0518113999860361,None,,,,sub-864538,001,2024-03-11_18h11.51.015,stroop_test,2023.2.3,60.18317350039054,2024-03-11 18h11.58.407035 +0100,
,,,,,,,,rot,red,r,1,,,,,,,,,7,1,85,0,463.8916990000289,,,,,,,,,,,,,,,,,463.8776825000532,464.6916472000303,465.4913854000624,465.47566430002917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,465.4756947000278,465.4913854000624,465.4913854000624,466.10915060003754,r,1,0.6033982000080869,None,,,,sub-864538,001,2024-03-11_18h11.51.015,stroop_test,2023.2.3,60.18317350039054,2024-03-11 18h11.58.407035 +0100,
,,,,,,,,blau,blue,b,1,,,,,,,,,7,2,86,6,466.12474820006173,,,,,,,,,,,,,,,,,466.1102116999682,466.924584900029,467.72428450000007,467.7085073000053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,467.7085361999925,467.72428450000007,467.72428450000007,468.4089156000409,b,1,0.6704592999303713,None,,,,sub-864538,001,2024-03-11_18h11.51.015,stroop_test,2023.2.3,60.18317350039054,2024-03-11 18h11.58.407035 +0100,
,,,,,,,,rot,blue,b,0,,,,,,,,,7,3,87,2,468.4241143000545,,,,,,,,,,,,,,,,,468.4100650000619,468.77419570006896,469.5740235999692,469.5579906000057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,469.55803740001284,469.5740235999692,469.5740235999692,470.3918508000206,b,1,0.8154319000896066,None,,,,sub-864538,001,2024-03-11_18h11.51.015,stroop_test,2023.2.3,60.18317350039054,2024-03-11 18h11.58.407035 +0100,
,,,,,,,,rot,red,r,1,,,,,,,,,7,4,88,1,470.40723820007406,,,,,,,,,,,,,,,,,470.3929429000709,471.206840800005,472.00674930005334,471.9909471999854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,471.99098280002363,472.00674930005334,472.00674930005334,472.57477279996965,r,1,0.5516500999219716,None,,,,sub-864538,001,2024-03-11_18h11.51.015,stroop_test,2023.2.3,60.18317350039054,2024-03-11 18h11.58.407035 +0100,
,,,,,,,,blau,blue,b,1,,,,,,,,,7,5,89,5,472.5898809999926,,,,,,,,,,,,,,,,,472.57592600001954,473.7895620999625,474.58963180007413,474.5737458000658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,474.5737769000698,474.58963180007413,474.58963180007413,475.1907700999873,b,1,0.5847047000424936,None,,,,sub-864538,001,2024-03-11_18h11.51.015,stroop_test,2023.2.3,60.18317350039054,2024-03-11 18h11.58.407035 +0100,
,,,,,,,,gelb,blue,b,0,,,,,,,,,7,6,90,9,475.2060002000071,,,,,,,,,,,,,,,,,475.19185760000255,476.4058013999602,477.20558980002534,477.189970800071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,477.190011800034,477.20558980002534,477.20558980002534,477.9235026000533,b,1,0.7147429999895394,None,,,,sub-864538,001,2024-03-11_18h11.51.015,stroop_test,2023.2.3,60.18317350039054,2024-03-11 18h11.58.407035 +0100,
,,,,,,,,rot,yellow,g,0,,,,,,,,,7,7,91,3,477.93874570005573,,,,,,,,,,,,,,,,,477.9246325000422,479.13863419997506,479.93846990005113,479.92242149997037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,479.92245289997663,479.93846990005113,479.93846990005113,480.88963780004997,g,1,0.9474591999314725,None,,,,sub-864538,001,2024-03-11_18h11.51.015,stroop_test,2023.2.3,60.18317350039054,2024-03-11 18h11.58.407035 +0100,
,,,,,,,,gelb,yellow,g,1,,,,,,,,,7,8,92,11,480.9049822000088,,,,,,,,,,,,,,,,,480.8908454000484,481.25488200003747,482.0544163000304,482.0384519000072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,482.03848210000433,482.0544163000304,482.0544163000304,482.47244549996685,g,1,0.4093095000134781,None,,,,sub-864538,001,2024-03-11_18h11.51.015,stroop_test,2023.2.3,60.18317350039054,2024-03-11 18h11.58.407035 +0100,
,,,,,,,,blau,yellow,g,0,,,,,,,,,7,9,93,7,482.487832600018,,,,,,,,,,,,,,,,,482.47371040005237,482.5877744000172,483.3875431000488,483.37193220003974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,483.3719638000475,483.3875431000488,483.3875431000488,483.83956390002277,g,1,0.4501161999069154,None,,,,sub-864538,001,2024-03-11_18h11.51.015,stroop_test,2023.2.3,60.18317350039054,2024-03-11 18h11.58.407035 +0100,
,,,,,,,,gelb,yellow,g,1,,,,,,,,,7,10,94,10,483.85416800004896,,,,,,,,,,,,,,,,,483.8407345999731,483.95418100000825,484.75400990003254,484.73834579996765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,484.7383771999739,484.75400990003254,484.75400990003254,485.2219728999771,g,1,0.45575369999278337,None,,,,sub-864538,001,2024-03-11_18h11.51.015,stroop_test,2023.2.3,60.18317350039054,2024-03-11 18h11.58.407035 +0100,
,,,,,,,,gelb,red,r,0,,,,,,,,,7,11,95,8,485.23719959997106,,,,,,,,,,,,,,,,,485.2231706000166,486.43696119997185,487.23678050003946,487.2210219000699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,487.221051700064,487.23678050003946,487.23678050003946,487.9378726000432,r,1,0.6935431000310928,None,,,,sub-864538,001,2024-03-11_18h11.51.015,stroop_test,2023.2.3,60.18317350039054,2024-03-11 18h11.58.407035 +0100,
,,,,,,,,gelb,red,r,0,,,,,,,,,8,0,96,8,487.95338620000985,,,,,,,,,,,,,,,,,487.9389890000457,488.303231399972,489.10310129995923,489.08738619997166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,489.0874175999779,489.10310129995923,489.10310129995923,489.57103270001244,r,1,0.4612408000975847,None,,,,sub-864538,001,2024-03-11_18h11.51.015,stroop_test,2023.2.3,60.18317350039054,2024-03-11 18h11.58.407035 +0100,
,,,,,,,,rot,red,r,1,,,,,,,,,8,1,97,0,489.58626859996,,,,,,,,,,,,,,,,,489.5721872000722,490.78603289998136,491.58590529998764,491.5701907000039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,491.5702217000071,491.58590529998764,491.58590529998764,492.1376215000637,r,1,0.548646799987182,None,,,,sub-864538,001,2024-03-11_18h11.51.015,stroop_test,2023.2.3,60.18317350039054,2024-03-11 18h11.58.407035 +0100,
,,,,,,,,rot,red,r,1,,,,,,,,,8,2,98,1,492.15266939997673,,,,,,,,,,,,,,,,,492.13871079997625,493.35217550001107,494.1520269999746,494.13628039998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,494.1363146000076,494.1520269999746,494.1520269999746,494.5698903000448,r,1,0.401877099997364,None,,,,sub-864538,001,2024-03-11_18h11.51.015,stroop_test,2023.2.3,60.18317350039054,2024-03-11 18h11.58.407035 +0100,
,,,,,,,,gelb,yellow,g,1,,,,,,,,,8,3,99,10,494.58512469998095,,,,,,,,,,,,,,,,,494.57103140000254,495.78509530005977,496.58499490004033,496.56890960002784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,496.5689456000691,496.58499490004033,496.58499490004033,497.5695747999707,g,1,0.9822674000170082,None,,,,sub-864538,001,2024-03-11_18h11.51.015,stroop_test,2023.2.3,60.18317350039054,2024-03-11 18h11.58.407035 +0100,
,,,,,,,,gelb,blue,b,0,,,,,,,,,8,4,100,9,497.58458889997564,,,,,,,,,,,,,,,,,497.5707324000541,498.7844902999932,499.58413870004006,499.56836080003995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,499.56839290005155,499.58413870004006,499.58413870004006,500.3521966000553,b,1,0.7573296999325976,None,,,,sub-864538,001,2024-03-11_18h11.51.015,stroop_test,2023.2.3,60.18317350039054,2024-03-11 18h11.58.407035 +0100,
,,,,,,,,rot,yellow,g,0,,,,,,,,,8,5,101,3,500.36744639999233,,,,,,,,,,,,,,,,,500.35334500006866,501.1673074000282,501.96712330006994,501.9510190000292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,501.95105040003546,501.96712330006994,501.96712330006994,502.8347781000193,g,1,0.8649225999834016,None,,,,sub-864538,001,2024-03-11_18h11.51.015,stroop_test,2023.2.3,60.18317350039054,2024-03-11 18h11.58.407035 +0100,
,,,,,,,,blau,blue,b,1,,,,,,,,,8,6,102,6,502.85015900002327,,,,,,,,,,,,,,,,,502.835951999994,503.65003889997024,504.4497562999604,504.4340677000582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,504.4340991000645,504.4497562999604,504.4497562999604,505.05103440000676,b,1,0.5917247000616044,None,,,,sub-864538,001,2024-03-11_18h11.51.015,stroop_test,2023.2.3,60.18317350039054,2024-03-11 18h11.58.407035 +0100,
,,,,,,,,blau,red,r,0,,,,,,,,,8,7,103,4,505.0665011999663,,,,,,,,,,,,,,,,,505.0521938999882,505.4162631999934,506.2162329000421,506.2001963000512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,506.2002268000506,506.2162329000421,506.2162329000421,506.9673684000736,r,1,0.7492261999286711,None,,,,sub-864538,001,2024-03-11_18h11.51.015,stroop_test,2023.2.3,60.18317350039054,2024-03-11 18h11.58.407035 +0100,
,,,,,,,,gelb,yellow,g,1,,,,,,,,,8,8,104,11,506.9825840999838,,,,,,,,,,,,,,,,,506.9685346999904,507.08255349996034,507.8825145000592,507.8665574999759,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,507.86658819997683,507.8825145000592,507.8825145000592,508.8009374999674,g,1,0.9113284000195563,None,,,,sub-864538,001,2024-03-11_18h11.51.015,stroop_test,2023.2.3,60.18317350039054,2024-03-11 18h11.58.407035 +0100,
,,,,,,,,rot,blue,b,0,,,,,,,,,8,9,105,2,508.8154633999802,,,,,,,,,,,,,,,,,508.8021955000004,510.01541970006656,510.81512310006656,510.79940829996485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,510.79945020005107,510.81512310006656,510.81512310006656,511.7662974999985,b,1,0.9451721000950783,None,,,,sub-864538,001,2024-03-11_18h11.51.015,stroop_test,2023.2.3,60.18317350039054,2024-03-11 18h11.58.407035 +0100,
,,,,,,,,blau,yellow,g,0,,,,,,,,,8,10,106,7,511.78152359998785,,,,,,,,,,,,,,,,,511.7675358999986,512.581436800072,513.381276100059,513.3654624000192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,513.3654933000216,513.381276100059,513.381276100059,514.1658876000438,g,1,0.7744777000043541,None,,,,sub-864538,001,2024-03-11_18h11.51.015,stroop_test,2023.2.3,60.18317350039054,2024-03-11 18h11.58.407035 +0100,
,,,,,,,,blau,blue,b,1,,,,,,,,,8,11,107,5,514.1810207000235,,,,,,,,,,,,,,,,,514.1671547000296,515.3808373999782,516.1806366000092,516.164889800013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,516.1650523999706,516.1806366000092,516.1806366000092,516.7985169000458,b,1,0.6102029000176117,None,,,,sub-864538,001,2024-03-11_18h11.51.015,stroop_test,2023.2.3,60.18317350039054,2024-03-11 18h11.58.407035 +0100,
,,,,,,,,blau,red,r,0,,,,,,,,,9,0,108,4,516.813858199981,,,,,,,,,,,,,,,,,516.7997240000404,518.0137181000318,518.8134007999906,518.7977837000508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,518.7978279000381,518.8134007999906,518.8134007999906,519.7145700000692,r,1,0.8881644000066444,None,,,,sub-864538,001,2024-03-11_18h11.51.015,stroop_test,2023.2.3,60.18317350039054,2024-03-11 18h11.58.407035 +0100,
,,,,,,,,gelb,yellow,g,1,,,,,,,,,9,1,109,11,519.7298140999628,,,,,,,,,,,,,,,,,519.7157168000704,520.5296581999864,521.329547500005,521.3135034000734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,521.3135335000698,521.329547500005,521.329547500005,522.0807906000409,g,1,0.747895700042136,None,,,,sub-864538,001,2024-03-11_18h11.51.015,stroop_test,2023.2.3,60.18317350039054,2024-03-11 18h11.58.407035 +0100,
,,,,,,,,blau,yellow,g,0,,,,,,,,,9,2,110,7,522.096012199996,,,,,,,,,,,,,,,,,522.0819291999796,522.1961833999958,522.9958678999683,522.9800032000057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,522.9800347000128,522.9958678999683,522.9958678999683,523.5136664999882,g,1,0.5142366000218317,None,,,,sub-864538,001,2024-03-11_18h11.51.015,stroop_test,2023.2.3,60.18317350039054,2024-03-11 18h11.58.407035 +0100,
,,,,,,,,gelb,yellow,g,1,,,,,,,,,9,3,111,10,523.5292209000327,,,,,,,,,,,,,,,,,523.5150055000558,523.6292109000497,524.4290389000671,524.4129904999863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,524.4130209999857,524.4290389000671,524.4290389000671,524.9133048000513,g,1,0.4791947999037802,None,,,,sub-864538,001,2024-03-11_18h11.51.015,stroop_test,2023.2.3,60.18317350039054,2024-03-11 18h11.58.407035 +0100,
,,,,,,,,blau,blue,b,1,,,,,,,,,9,4,112,5,524.9287868000101,,,,,,,,,,,,,,,,,524.9144712999696,525.2787866999861,526.0785766000627,526.0628220000071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,526.0628535000142,526.0785766000627,526.0785766000627,526.6964522000635,b,1,0.6129976999945939,None,,,,sub-864538,001,2024-03-11_18h11.51.015,stroop_test,2023.2.3,60.18317350039054,2024-03-11 18h11.58.407035 +0100,
,,,,,,,,rot,red,r,1,,,,,,,,,9,5,113,0,526.7116582000162,,,,,,,,,,,,,,,,,526.6976402000291,527.0617466999684,527.861571699963,527.8456710999599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,527.8457023999654,527.861571699963,527.861571699963,528.5127218000125,r,1,0.6450967999408022,None,,,,sub-864538,001,2024-03-11_18h11.51.015,stroop_test,2023.2.3,60.18317350039054,2024-03-11 18h11.58.407035 +0100,
,,,,,,,,blau,blue,b,1,,,,,,,,,9,6,114,6,528.5279486000072,,,,,,,,,,,,,,,,,528.5139062000671,529.3281026000623,530.1275785999605,530.1120051000034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,530.1120465999702,530.1275785999605,530.1275785999605,530.8623024000553,b,1,0.7327078999951482,None,,,,sub-864538,001,2024-03-11_18h11.51.015,stroop_test,2023.2.3,60.18317350039054,2024-03-11 18h11.58.407035 +0100,
,,,,,,,,rot,yellow,g,0,,,,,,,,,9,7,115,3,530.8773057999788,,,,,,,,,,,,,,,,,530.8635631999932,532.0772092000116,532.8771472000517,532.8612405000022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,532.8612708,532.8771472000517,532.8771472000517,533.9449677000521,g,1,1.0544792999280617,None,,,,sub-864538,001,2024-03-11_18h11.51.015,stroop_test,2023.2.3,60.18317350039054,2024-03-11 18h11.58.407035 +0100,
,,,,,,,,gelb,blue,b,0,,,,,,,,,9,8,116,9,533.9601794000482,,,,,,,,,,,,,,,,,533.9461304000579,534.7600279999897,535.5597841000417,535.5443718000315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,535.5444028000347,535.5597841000417,535.5597841000417,537.1267547999742,b,1,1.5531093999743462,None,,,,sub-864538,001,2024-03-11_18h11.51.015,stroop_test,2023.2.3,60.18317350039054,2024-03-11 18h11.58.407035 +0100,
,,,,,,,,gelb,red,r,0,,,,,,,,,9,9,117,8,537.1426092999754,,,,,,,,,,,,,,,,,537.1279147999594,537.4924630000023,538.2925235000439,538.2767529999837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,538.2767950000707,538.2925235000439,538.2925235000439,539.0771267999662,r,1,0.7753183000022545,None,,,,sub-864538,001,2024-03-11_18h11.51.015,stroop_test,2023.2.3,60.18317350039054,2024-03-11 18h11.58.407035 +0100,
,,,,,,,,rot,red,r,1,,,,,,,,,9,10,118,1,539.0924104000442,,,,,,,,,,,,,,,,,539.0782851000549,539.1924269000301,539.9922829000279,539.9763318999903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,539.9763629999943,539.9922829000279,539.9922829000279,540.8435075000161,r,1,0.8399515000637621,None,,,,sub-864538,001,2024-03-11_18h11.51.015,stroop_test,2023.2.3,60.18317350039054,2024-03-11 18h11.58.407035 +0100,
,,,,,,,,rot,blue,b,0,,,,,,,,,9,11,119,2,540.8587761999806,,,,,,,,,,,,,,,,,540.8447165000252,540.9587030999828,541.7583299999824,541.7427029999672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,541.7427351999795,541.7583299999824,541.7583299999824,542.5101149000693,b,1,0.7463366000447422,None,,,,sub-864538,001,2024-03-11_18h11.51.015,stroop_test,2023.2.3,60.18317350039054,2024-03-11 18h11.58.407035 +0100,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,542.5109287999803,542.5252240999835,547.5242116000736,,,,,,,,
